il,ilce,mahalle,posta_kodu
Kırklareli,Demirköy,Avcılar Köyü,39650
Kırklareli,Demirköy,Balaban Köyü,39502
Kırklareli,Demirköy,Beğendik Köyü,39650
Kırklareli,Demirköy,Boztaş Köyü,39502
Kırklareli,Demirköy,Deniz Mah (Iğneada Köyü),39650
Kırklareli,Demirköy,Fener Sitesi Mah (Limanköy Köyü),39650
Kırklareli,Demirköy,Gökyaka Köyü,39502
Kırklareli,Demirköy,Hamdibey Köyü,39502
Kırklareli,Demirköy,Hamdibey Mahallesi,39500
Kırklareli,Demirköy,Incesırt Köyü,39502
Kırklareli,Demirköy,Karacadağ Köyü,39502
Kırklareli,Demirköy,Karanlık Mah (Incesırt Köyü),39502
Kırklareli,Demirköy,Koru Sitesi Mah (Limanköy Köyü),39650
Kırklareli,Demirköy,Limanköy Köyü,39650
Kırklareli,Demirköy,Orhaniye Mahallesi,39500
Kırklareli,Demirköy,Palivor Çiftliği Mah (Avcılar Köyü),39650
Kırklareli,Demirköy,Sarpdere Köyü,39502
Kırklareli,Demirköy,Sislioba Köyü,39650
Kırklareli,Demirköy,Sivriler Köyü,39502
Kırklareli,Demirköy,Yeni Mah (Iğneada Köyü),39650
Kırklareli,Demirköy,Yeni Mahallesi,39500
Kırklareli,Demirköy,Yeşilce Köyü,39502
Kırklareli,Demirköy,Yiğitbaşı Köyü,39502
Kırklareli,Kofçaz,Ahlatlı Köyü,39702
Kırklareli,Kofçaz,Ahmetler Köyü,39702
Kırklareli,Kofçaz,Aşağıkanara Köyü,39702
Kırklareli,Kofçaz,Beyci Köyü,39702
Kırklareli,Kofçaz,Devletliağaç Köyü,39702
Kırklareli,Kofçaz,Elmacık Köyü,39702
Kırklareli,Kofçaz,Karaabalar Köyü,39702
Kırklareli,Kofçaz,Kocatarla Köyü,39702
Kırklareli,Kofçaz,Kocayazı Köyü,39702
Kırklareli,Kofçaz,Kula Köyü,39702
Kırklareli,Kofçaz,Malkoçlar Köyü,39702
Kırklareli,Kofçaz,Tastepe Köyü,39702
Kırklareli,Kofçaz,Tatlıpınar Köyü,39702
Kırklareli,Kofçaz,Terzidere Köyü,39702
Kırklareli,Kofçaz,Topçular Köyü,39702
Kırklareli,Kofçaz,Yeni Mahallesi,39700
Kırklareli,Kofçaz,Yeşillik Mahallesi,39700
Kırklareli,Kofçaz,Yukarıkanara Köyü,39702
Kırklareli,Lüleburgaz,8 Kasım Mahallesi,39750
Kırklareli,Lüleburgaz,Akçaköy Köyü,39780
Kırklareli,Lüleburgaz,Alacaoğlu Köyü,39752
Kırklareli,Lüleburgaz,Atatürk Mahallesi,39750
Kırklareli,Lüleburgaz,Ayvalı Köyü,39752
Kırklareli,Lüleburgaz,Barış Mahallesi,39750
Kırklareli,Lüleburgaz,Celaliye Köyü,39752
Kırklareli,Lüleburgaz,Ceylanköy Köyü,39752
Kırklareli,Lüleburgaz,Cumhuriyet Mah (Kırıkköy Köyü),39750
Kırklareli,Lüleburgaz,Cumhuriyet Mahallesi,39750
Kırklareli,Lüleburgaz,Çengelli Köyü,39780
Kırklareli,Lüleburgaz,Çeşmekolu Köyü,39752
Kırklareli,Lüleburgaz,Çiftlikköy Köyü,39780
Kırklareli,Lüleburgaz,Davutlu Köyü,39780
Kırklareli,Lüleburgaz,Dere Mah (Ahmetbey Köyü),39770
Kırklareli,Lüleburgaz,Dere Mahallesi,39750
Kırklareli,Lüleburgaz,Durak Mahallesi,39750
Kırklareli,Lüleburgaz,Düğüncübaşı Köyü,39752
Kırklareli,Lüleburgaz,Emirali Köyü,39780
Kırklareli,Lüleburgaz,Ertuğrul Köyü,39752
Kırklareli,Lüleburgaz,Eskibedir Köyü,39752
Kırklareli,Lüleburgaz,Eskitaşlı Köyü,39752
Kırklareli,Lüleburgaz,Fatih Mah (Büyükkarıştıran Köyü),39780
Kırklareli,Lüleburgaz,Fatih Mah (Evrensekiz Köyü),39790
Kırklareli,Lüleburgaz,Gençlik Mahallesi,39750
Kırklareli,Lüleburgaz,Gündoğu Mah (Ahmetbey Köyü),39770
Kırklareli,Lüleburgaz,Gündoğu Mah (Evrensekiz Köyü),39790
Kırklareli,Lüleburgaz,Gündoğu Mahallesi,39750
Kırklareli,Lüleburgaz,Güneş Mahallesi,39750
Kırklareli,Lüleburgaz,Hamitabat Köyü,39752
Kırklareli,Lüleburgaz,Hamzabey Köyü,39752
Kırklareli,Lüleburgaz,Hürriyet Mah (Kırıkköy Köyü),39750
Kırklareli,Lüleburgaz,Hürriyet Mah (Sakızköy Köyü),39752
Kırklareli,Lüleburgaz,Hürriyet Mahallesi,39750
Kırklareli,Lüleburgaz,Inönü Mahallesi,39750
Kırklareli,Lüleburgaz,Istiklal Mahallesi,39750
Kırklareli,Lüleburgaz,Karaağaç Köyü,39752
Kırklareli,Lüleburgaz,Karamusul Köyü,39780
Kırklareli,Lüleburgaz,Karşıyaka Mah (Ahmetbey Köyü),39770
Kırklareli,Lüleburgaz,Kayabeyli Köyü,39780
Kırklareli,Lüleburgaz,Kırcaali Mah (Evrensekiz Köyü),39790
Kırklareli,Lüleburgaz,Kocasinan Mahallesi,39750
Kırklareli,Lüleburgaz,Köydışı Mah (Hamitabat Köyü),39752
Kırklareli,Lüleburgaz,Kurtuluş Mahallesi,39750
Kırklareli,Lüleburgaz,Küçükkarıştıran Mah (Büyükkarıştıran Köyü),39780
Kırklareli,Lüleburgaz,Merkez Mah (Sakızköy Köyü),39752
Kırklareli,Lüleburgaz,Müsellim Köyü,39752
Kırklareli,Lüleburgaz,Oklalı Köyü,39752
Kırklareli,Lüleburgaz,Ovacık Köyü,39752
Kırklareli,Lüleburgaz,Özerler Mahallesi,39750
Kırklareli,Lüleburgaz,Sarıcaali Köyü,39752
Kırklareli,Lüleburgaz,Sarımsaklı Mahallesi,39750
Kırklareli,Lüleburgaz,Sevgi Mahallesi,39750
Kırklareli,Lüleburgaz,Seyitler Köyü,39780
Kırklareli,Lüleburgaz,Siteler Mahallesi,39750
Kırklareli,Lüleburgaz,Tatarköy Köyü,39752
Kırklareli,Lüleburgaz,Turgutbey Köyü,39752
Kırklareli,Lüleburgaz,Umurca Köyü,39752
Kırklareli,Lüleburgaz,Yeni Mah (Büyükkarıştıran Köyü),39780
Kırklareli,Lüleburgaz,Yeni Mahallesi,39750
Kırklareli,Lüleburgaz,Yenibedir Köyü,39752
Kırklareli,Lüleburgaz,Yenitaşlı Köyü,39752
Kırklareli,Lüleburgaz,Yıldırım Mah (Büyükkarıştıran Köyü),39780
Kırklareli,Lüleburgaz,Yıldırım Mahallesi,39750
Kırklareli,Lüleburgaz,Yıldız Mahallesi,39750
Kırklareli,Lüleburgaz,Yılmaz Mahallesi,39750
Kırklareli,Lüleburgaz,Zafer Mahallesi,39750
Kırklareli,Merkez,Ahmetçe Köyü,39100
Kırklareli,Merkez,Akalar Mahallesi,39010
Kırklareli,Merkez,Arizbaba Köyü,39201
Kırklareli,Merkez,Armağan Köyü,39002
Kırklareli,Merkez,Asılbeyli Köyü,39100
Kırklareli,Merkez,Bademlik Mahallesi,39010
Kırklareli,Merkez,Bayramdere Köyü,39100
Kırklareli,Merkez,Beypınar Köyü,39572
Kırklareli,Merkez,Celaliye Mah (Kavaklı Köyü),39100
Kırklareli,Merkez,Cevat Paşa Mah (Üsküp Köyü),39572
Kırklareli,Merkez,Cumhuriyet Mahallesi,39010
Kırklareli,Merkez,Çağalayık Köyü,39002
Kırklareli,Merkez,Çarşı Mah (Kavaklı Köyü),39100
Kırklareli,Merkez,Çayırlı Köyü,39100
Kırklareli,Merkez,Çeşmeköy Köyü,39100
Kırklareli,Merkez,Çukurpınar Köyü,39572
Kırklareli,Merkez,Değirmencik Köyü,39100
Kırklareli,Merkez,Demircihalil Köyü,39100
Kırklareli,Merkez,Demirtaş Mahallesi,39010
Kırklareli,Merkez,Dereköy  Bucak Merkezi Köyü,39002
Kırklareli,Merkez,Deveçatağı Köyü,39100
Kırklareli,Merkez,Doğu Mahallesi,39010
Kırklareli,Merkez,Dokuzhüyük Köyü,39201
Kırklareli,Merkez,Dolhan Köyü,39201
Kırklareli,Merkez,Düzorman Köyü,39002
Kırklareli,Merkez,Erikler Köyü,39100
Kırklareli,Merkez,Eriklice Köyü,39100
Kırklareli,Merkez,Geçitağzı Köyü,39002
Kırklareli,Merkez,Gündoğdu Mah (Üsküp Köyü),39572
Kırklareli,Merkez,Istasyon Mahallesi,39010
Kırklareli,Merkez,Kadıköy Köyü,39100
Kırklareli,Merkez,Kapaklı Köyü,39002
Kırklareli,Merkez,Karacaibrahim Mahallesi,39010
Kırklareli,Merkez,Karadere Köyü,39002
Kırklareli,Merkez,Karahamza Köyü,39100
Kırklareli,Merkez,Karahıdır Mahallesi,39010
Kırklareli,Merkez,Karakaş Mahallesi,39010
Kırklareli,Merkez,Karakoç Köyü,39100
Kırklareli,Merkez,Karıncak Köyü,39100
Kırklareli,Merkez,Kavakdere Köyü,39100
Kırklareli,Merkez,Kayalı Köyü,39100
Kırklareli,Merkez,Kazımpaşa Mah (Inece Köyü),39201
Kırklareli,Merkez,Kemal Paşa Mah (Üsküp Köyü),39572
Kırklareli,Merkez,Kemalpaşa Mah (Inece Köyü),39201
Kırklareli,Merkez,Kızılcıkdere Köyü,39100
Kırklareli,Merkez,Kızılcıkdereosb Mah (Kızılcıkdere Köyü),39100
Kırklareli,Merkez,Kocahıdır Köyü,39201
Kırklareli,Merkez,Kocahıdır Mahallesi,39010
Kırklareli,Merkez,Koruköy Köyü,39002
Kırklareli,Merkez,Koyunbaba Köyü,39201
Kırklareli,Merkez,Kuzulu Köyü,39100
Kırklareli,Merkez,Mehmet Çavuş Mah (Üsküp Köyü),39572
Kırklareli,Merkez,Paşayeri Köyü,39201
Kırklareli,Merkez,Pınar Mahallesi,39010
Kırklareli,Merkez,Şükrüpaşa Köyü,39002
Kırklareli,Merkez,Turist Mah (Kavaklı Köyü),39100
Kırklareli,Merkez,Ulukonak Mah (Inece Köyü),39201
Kırklareli,Merkez,Ürünlü Köyü,39201
Kırklareli,Merkez,Üsküpdere Köyü,39572
Kırklareli,Merkez,Yayla Mahallesi,39010
Kırklareli,Merkez,Yeni Mah (Inece Köyü),39201
Kırklareli,Merkez,Yeni Okullar Mah (Kavaklı Köyü),39100
Kırklareli,Merkez,Yoğuntaş Bucak Merkezi Köyü,39100
Kırklareli,Merkez,Yündalan Köyü,39572
Kırklareli,Merkez,Yürükbayırı Köyü,39100
Kırklareli,Pehlivanköy,Akarca Köyü,39640
Kırklareli,Pehlivanköy,Doğanca Köyü,39640
Kırklareli,Pehlivanköy,Ergene Mahallesi,39600
Kırklareli,Pehlivanköy,Hıdırca Köyü,39640
Kırklareli,Pehlivanköy,Imampazarı Köyü,39640
Kırklareli,Pehlivanköy,Kazımdirik Mahallesi,39600
Kırklareli,Pehlivanköy,Kumköy Köyü,39640
Kırklareli,Pehlivanköy,Kurtuluş Mahallesi,39600
Kırklareli,Pehlivanköy,Kuştepe Köyü,39640
Kırklareli,Pehlivanköy,Yeşilova Köyü,39640
Kırklareli,Pehlivanköy,Yeşilpınar Köyü,39640
Kırklareli,Pınarhisar,Akarlar Mah (Kaynarca Köyü),39302
Kırklareli,Pınarhisar,Akören Köyü,39302
Kırklareli,Pınarhisar,Ataköy Köyü,39302
Kırklareli,Pınarhisar,Beylik Mahallesi,39300
Kırklareli,Pınarhisar,Camiikebir Mahallesi,39300
Kırklareli,Pınarhisar,Cevizköy Köyü,39302
Kırklareli,Pınarhisar,Cumhuriyet Mah (Yenice Köyü),39302
Kırklareli,Pınarhisar,Çayırdere Köyü,39302
Kırklareli,Pınarhisar,Dere Mahallesi,39300
Kırklareli,Pınarhisar,Erenler Köyü,39302
Kırklareli,Pınarhisar,Evciler Köyü,39302
Kırklareli,Pınarhisar,Hacıfakılı Köyü,39302
Kırklareli,Pınarhisar,Hürriyet Mah (Yenice Köyü),39302
Kırklareli,Pınarhisar,Islambeyli Köyü,39302
Kırklareli,Pınarhisar,Işıklar Mah (Kaynarca Köyü),39302
Kırklareli,Pınarhisar,Kurudere Köyü,39302
Kırklareli,Pınarhisar,Orta Mahallesi,39300
Kırklareli,Pınarhisar,Osmancık Köyü,39302
Kırklareli,Pınarhisar,Poyralı Köyü,39302
Kırklareli,Pınarhisar,Sütlüce Köyü,39302
Kırklareli,Pınarhisar,Tozaklı Köyü,39302
Kırklareli,Pınarhisar,Yenicamii Mah (Kaynarca Köyü),39302
Kırklareli,Vize,Akıncılar Köyü,39402
Kırklareli,Vize,Akpınar Köyü,39402
Kırklareli,Vize,Aksicim Köyü,39402
Kırklareli,Vize,Balkaya Köyü,39402
Kırklareli,Vize,Cumhuriyet Mah (Çakıllı Köyü),39402
Kırklareli,Vize,Cumhuriyet Mah (Kıyıköy Köyü),39402
Kırklareli,Vize,Çavuşköy Köyü,39402
Kırklareli,Vize,Çüvenli Köyü,39402
Kırklareli,Vize,Develi Köyü,39402
Kırklareli,Vize,Devlet Mahallesi,39400
Kırklareli,Vize,Doğanca Köyü,39402
Kırklareli,Vize,Düzova Köyü,39402
Kırklareli,Vize,Evren Mahallesi,39400
Kırklareli,Vize,Evrencik Köyü,39652
Kırklareli,Vize,Evrencik Mah (Evrencik Köyü),39652
Kırklareli,Vize,Evrenli Köyü,39402
Kırklareli,Vize,Fevzi Çakmak Mah (Sergen Köyü),39652
Kırklareli,Vize,Gazi Mahallesi,39400
Kırklareli,Vize,Güven Mah (Kıyıköy Köyü),39402
Kırklareli,Vize,Hamidiye Köyü,39402
Kırklareli,Vize,Hasbuğa Köyü,39402
Kırklareli,Vize,Hürriyet Mah (Çakıllı Köyü),39402
Kırklareli,Vize,Kale Mah (Kıyıköy Köyü),39402
Kırklareli,Vize,Kale Mahallesi,39400
Kırklareli,Vize,Kışlacık Köyü,39402
Kırklareli,Vize,Kızılağaç Köyü,39402
Kırklareli,Vize,Kömürköy Köyü,39402
Kırklareli,Vize,Küçükyayla Köyü,39402
Kırklareli,Vize,Mehmet Akif Mahallesi,39400
Kırklareli,Vize,Müsellim Köyü,39402
Kırklareli,Vize,Namık Kemal Mahallesi,39400
Kırklareli,Vize,Okçular Köyü,39402
Kırklareli,Vize,Pazarlı Köyü,39402
Kırklareli,Vize,Sağlık Mah (Sergen Köyü),39652
Kırklareli,Vize,Sofular Köyü,39652
Kırklareli,Vize,Soğucak Köyü,39652
Kırklareli,Vize,Topçuköy Köyü,39402
Kırklareli,Vize,Yeni Cami Mah (Sergen Köyü),39652
Kırklareli,Vize,Zafer Mah (Çakıllı Köyü),39402
Kırşehir,Akçakent,Aliefendi Mah (Mahsenli Köyü),40723
Kırşehir,Akçakent,Avanoğlu Köyü,40722
Kırşehir,Akçakent,Ayvalı Köyü,40722
Kırşehir,Akçakent,Çökelek Mah (Avanoğlu Köyü),40722
Kırşehir,Akçakent,Dere Mah (Ödemişli Köyü),40722
Kırşehir,Akçakent,Derefakılı Köyü,40723
Kırşehir,Akçakent,Güllühüyük Köyü,40722
Kırşehir,Akçakent,Güneşli Mah (Yetikli Köyü),40723
Kırşehir,Akçakent,Güvemli Mah (Yaylaözü Köyü),40723
Kırşehir,Akçakent,Hacıfakılı Köyü,40723
Kırşehir,Akçakent,Hamzabey Köyü,40722
Kırşehir,Akçakent,Hasanali Köyü,40723
Kırşehir,Akçakent,Hatunkara Mah (Güllühüyük Köyü),40722
Kırşehir,Akçakent,Karşıyaka Mah (Mahsenli Köyü),40723
Kırşehir,Akçakent,Kilimli Köyü,40722
Kırşehir,Akçakent,Kösefakılı Bucak Merkezi Köyü,40723
Kırşehir,Akçakent,Küçükabdiuşağı Köyü,40722
Kırşehir,Akçakent,Ödemişli Köyü,40722
Kırşehir,Akçakent,Ömeruşağı Köyü,40722
Kırşehir,Akçakent,Polatlı Köyü,40723
Kırşehir,Akçakent,Solakuşağı Köyü,40722
Kırşehir,Akçakent,Şehricedid Mahallesi,40720
Kırşehir,Akçakent,Taşlıoluk Köyü,40723
Kırşehir,Akçakent,Tepe Mah (Mahsenli Köyü),40723
Kırşehir,Akçakent,Tepefakılı Köyü,40723
Kırşehir,Akçakent,Yaylaözü Köyü,40723
Kırşehir,Akçakent,Yenikent Mahallesi,40720
Kırşehir,Akçakent,Yeniyapan Mahallesi,40720
Kırşehir,Akçakent,Yeşildere Köyü,40723
Kırşehir,Akçakent,Yetikli Köyü,40723
Kırşehir,Akpınar,Alipaşa Mahallesi,40320
Kırşehir,Akpınar,Alişar Köyü,40322
Kırşehir,Akpınar,Bahçelievler Mah (Büyükabdiuşağı Köyü),40322
Kırşehir,Akpınar,Berecik Mah (Hanyerisarıkaya Köyü),40322
Kırşehir,Akpınar,Boyalık Köyü,40322
Kırşehir,Akpınar,Büyük Dere Mezrası Mah (Alişar Köyü),40322
Kırşehir,Akpınar,Cumhuriyet Mah (Aşağıhomurlu Köyü),40322
Kırşehir,Akpınar,Cumhuriyet Mahallesi,40320
Kırşehir,Akpınar,Çalıburnu Köyü,40322
Kırşehir,Akpınar,Çayözü Mah (Çayözü Köyü),40322
Kırşehir,Akpınar,Çebişler Köyü,40322
Kırşehir,Akpınar,Çelebiuşağı Köyü,40322
Kırşehir,Akpınar,Çiftlikmehmetağa Köyü,40322
Kırşehir,Akpınar,Çiftliksarıkaya Köyü,40322
Kırşehir,Akpınar,Demirci Köyü,40322
Kırşehir,Akpınar,Deveci Köyü,40322
Kırşehir,Akpınar,Doğancı 2 Mah (Hacımirza Köyü),40322
Kırşehir,Akpınar,Doğancı Mah (Hacımirza Köyü),40322
Kırşehir,Akpınar,Durmuşlu Köyü,40322
Kırşehir,Akpınar,Eldeleklidemirel Köyü,40322
Kırşehir,Akpınar,Eldelekliortaoba Köyü,40322
Kırşehir,Akpınar,Eşrefli Köyü,40322
Kırşehir,Akpınar,Fatih Mah (Büyükabdiuşağı Köyü),40322
Kırşehir,Akpınar,Gülveren Köyü,40322
Kırşehir,Akpınar,Hacı Hüseyin Efendi Mahallesi,40320
Kırşehir,Akpınar,Hacıselimli Köyü,40322
Kırşehir,Akpınar,Hanyerisarıkaya Köyü,40322
Kırşehir,Akpınar,Himmetuşağı Köyü,40322
Kırşehir,Akpınar,Kaleyazı Mahallesi,40320
Kırşehir,Akpınar,Karaova Köyü,40322
Kırşehir,Akpınar,Kelismailuşağı Köyü,40322
Kırşehir,Akpınar,Kırdök Mah (Çayözü Köyü),40322
Kırşehir,Akpınar,Kızılay Mah (Köşker Köyü),40322
Kırşehir,Akpınar,Pekmezci Köyü,40322
Kırşehir,Akpınar,Seymenli Mah (Aşağıhomurlu Köyü),40322
Kırşehir,Akpınar,Sofrazlı Köyü,40322
Kırşehir,Akpınar,Şehitler Mah (Büyükabdiuşağı Köyü),40322
Kırşehir,Akpınar,Şirinevler Mahallesi,40320
Kırşehir,Akpınar,Ulukışla Mah (Aşağıhomurlu Köyü),40322
Kırşehir,Akpınar,Yayla Mazrası Mah (Alişar Köyü),40322
Kırşehir,Akpınar,Yeni Mah (Köşker Köyü),40322
Kırşehir,Akpınar,Yenidoğan Mahallesi,40320
Kırşehir,Akpınar,Yüzbaşıoğlu Mah (Köşker Köyü),40322
Kırşehir,Boztepe,Bağbaşı Mahallesi,40020
Kırşehir,Boztepe,Bahçelievler Mah (Karacaören Köyü),40060
Kırşehir,Boztepe,Büyükkışla Köyü,40060
Kırşehir,Boztepe,Çamalak Köyü,40060
Kırşehir,Boztepe,Çevirme Mah (Çevirme Köyü),40060
Kırşehir,Boztepe,Çiğdeli Köyü,40060
Kırşehir,Boztepe,Çimeli Köyü,40060
Kırşehir,Boztepe,Eskidoğanlı Köyü,40060
Kırşehir,Boztepe,Harmanaltı Köyü,40060
Kırşehir,Boztepe,Hatunoğlu Köyü,40060
Kırşehir,Boztepe,Hatunoğlu Yayla Mah (Hatunoğlu Köyü),40060
Kırşehir,Boztepe,Hüseyinli Köyü,40060
Kırşehir,Boztepe,Külhüyük Köyü,40060
Kırşehir,Boztepe,Malya T.I.M. Mah (Yenidoğanlı Köyü),40060
Kırşehir,Boztepe,Orta Mahallesi,40020
Kırşehir,Boztepe,Pınarbaşı Mah (Karacaören Köyü),40060
Kırşehir,Boztepe,Şababzade Çiftliği Mah (Çevirme Köyü),40060
Kırşehir,Boztepe,Uzunpınar Köyü,40060
Kırşehir,Boztepe,Üçkuyu Köyü,40060
Kırşehir,Boztepe,Yeni Doğanlı Mah (Yenidoğanlı Köyü),40060
Kırşehir,Boztepe,Yeni Mahallesi,40020
Kırşehir,Boztepe,Yeşilyurt Mah (Karacaören Köyü),40060
Kırşehir,Çiçekdağı,A Grubu Mah (Hacıhasanlı Köyü),40702
Kırşehir,Çiçekdağı,Acıköy Köyü,40702
Kırşehir,Çiçekdağı,Akbıyıklı Köyü,40702
Kırşehir,Çiçekdağı,Alahacılı Köyü,40702
Kırşehir,Çiçekdağı,Alanköy Köyü,40702
Kırşehir,Çiçekdağı,Alimpınar Köyü,40702
Kırşehir,Çiçekdağı,Armutlu Köyü,40702
Kırşehir,Çiçekdağı,Aşağıhacıahmetli Köyü,40702
Kırşehir,Çiçekdağı,B Grubu Mah (Alanköy Köyü),40702
Kırşehir,Çiçekdağı,B Grubu Mah (Alimpınar Köyü),40702
Kırşehir,Çiçekdağı,B Grubu Mah (Gölcük Köyü),40702
Kırşehir,Çiçekdağı,B Grubu Mah (Hacıhasanlı Köyü),40702
Kırşehir,Çiçekdağı,Bağlarbaşı Mah (Boğazevci Köyü),40702
Kırşehir,Çiçekdağı,Bağlarbaşı Mahallesi,40700
Kırşehir,Çiçekdağı,Bahçelievler Mah (Köseli Köyü),40702
Kırşehir,Çiçekdağı,Bahçepınar Köyü,40702
Kırşehir,Çiçekdağı,Baraklı Köyü,40702
Kırşehir,Çiçekdağı,Beşikli Köyü,40702
Kırşehir,Çiçekdağı,Boyalık Mahallesi,40700
Kırşehir,Çiçekdağı,Bozlar Köyü,40702
Kırşehir,Çiçekdağı,Bozlarevci Mah (Bozlar Köyü),40702
Kırşehir,Çiçekdağı,Büyükteflek Köyü,40702
Kırşehir,Çiçekdağı,Camili Kümesi Mah (Beşikli Köyü),40702
Kırşehir,Çiçekdağı,Cenderözü Mah (Hacıhasanlı Köyü),40702
Kırşehir,Çiçekdağı,Cumhuriyet Mah (Köseli Köyü),40702
Kırşehir,Çiçekdağı,Çanakpınar Köyü,40702
Kırşehir,Çiçekdağı,Çepni Köyü,40702
Kırşehir,Çiçekdağı,Çiçek Mah (Köseli Köyü),40702
Kırşehir,Çiçekdağı,Çiçekli Köyü,40702
Kırşehir,Çiçekdağı,Çiftlik Işletmesi Mah (Tatbekirli Köyü),40702
Kırşehir,Çiçekdağı,Çiftlik Mah (Köseli Köyü),40702
Kırşehir,Çiçekdağı,Çopraşık Köyü,40702
Kırşehir,Çiçekdağı,Çubuktarla Köyü,40702
Kırşehir,Çiçekdağı,Demirli Köyü,40702
Kırşehir,Çiçekdağı,Devreceli Mah (Köseli Köyü),40702
Kırşehir,Çiçekdağı,Doğankaş Köyü,40702
Kırşehir,Çiçekdağı,Fatih Mahallesi,40700
Kırşehir,Çiçekdağı,Fevzi Çakmak Mahallesi,40700
Kırşehir,Çiçekdağı,Gölcük Köyü,40702
Kırşehir,Çiçekdağı,Güzeltepe Mah (Boğazevci Köyü),40702
Kırşehir,Çiçekdağı,Hacıduraklı Köyü,40702
Kırşehir,Çiçekdağı,Hacıoğlu Köyü,40702
Kırşehir,Çiçekdağı,Halaçlı Köyü,40702
Kırşehir,Çiçekdağı,Harmanpınar Köyü,40702
Kırşehir,Çiçekdağı,Haydarlı Köyü,40702
Kırşehir,Çiçekdağı,Hüseyinli Çiftliği Mah (Hacıhasanlı Köyü),40702
Kırşehir,Çiçekdağı,Ibikli Köyü,40702
Kırşehir,Çiçekdağı,Iğdeliöz Mah (Hacıhasanlı Köyü),40702
Kırşehir,Çiçekdağı,Işıklar Kümesi Mah (Beşikli Köyü),40702
Kırşehir,Çiçekdağı,Kabaklı Köyü,40702
Kırşehir,Çiçekdağı,Kaleevci Köyü,40702
Kırşehir,Çiçekdağı,Kaletepe Mah (Boğazevci Köyü),40702
Kırşehir,Çiçekdağı,Karakızalanı Mah (Armutlu Köyü),40702
Kırşehir,Çiçekdağı,Karakuyu Kümesi Mah (Aşağıhacıahmetli Köyü),40702
Kırşehir,Çiçekdağı,Karaosman Kümesi Mah (Beşikli Köyü),40702
Kırşehir,Çiçekdağı,Kavaklıöz Köyü,40702
Kırşehir,Çiçekdağı,Kırdök Köyü,40702
Kırşehir,Çiçekdağı,Kızılcalı Köyü,40702
Kırşehir,Çiçekdağı,Konurkale Köyü,40702
Kırşehir,Çiçekdağı,Küçükteflek Köyü,40702
Kırşehir,Çiçekdağı,Küme 2 Mah (Aşağıhacıahmetli Köyü),40702
Kırşehir,Çiçekdağı,Küme 3 Mah (Aşağıhacıahmetli Köyü),40702
Kırşehir,Çiçekdağı,Mahmutlu Köyü,40702
Kırşehir,Çiçekdağı,Mezra Mah (Mahmutlu Köyü),40702
Kırşehir,Çiçekdağı,Ortahacıahmetli Köyü,40702
Kırşehir,Çiçekdağı,Osman Şevki Mahallesi,40700
Kırşehir,Çiçekdağı,Pöhrenk Köyü,40702
Kırşehir,Çiçekdağı,Safalı Köyü,40702
Kırşehir,Çiçekdağı,Şahinoğlu Köyü,40702
Kırşehir,Çiçekdağı,Tatbekirli Köyü,40702
Kırşehir,Çiçekdağı,Tepecik Köyü,40702
Kırşehir,Çiçekdağı,Topalali Köyü,40702
Kırşehir,Çiçekdağı,Yalnızağaç Köyü,40702
Kırşehir,Çiçekdağı,Yeni Mah (Boğazevci Köyü),40702
Kırşehir,Çiçekdağı,Yeni Mahallesi,40700
Kırşehir,Çiçekdağı,Yenişehir Mahallesi,40700
Kırşehir,Çiçekdağı,Yukarıhacıahmetli Köyü,40702
Kırşehir,Kaman,Ağapınar Köyü,40302
Kırşehir,Kaman,Ahievran Mah (Demirli Köyü),40302
Kırşehir,Kaman,Aydınlar Köyü,40302
Kırşehir,Kaman,Bağbaşı Mah (Isahocalı Köyü),40302
Kırşehir,Kaman,Bahçelievler Mah (Çağırkan Köyü),40300
Kırşehir,Kaman,Bahçelievler Mah (Kurancılı Köyü),40300
Kırşehir,Kaman,Bahçelievler Mahallesi,40300
Kırşehir,Kaman,Bayındır Köyü,40302
Kırşehir,Kaman,Bayramözü Köyü,40302
Kırşehir,Kaman,Benzer Köyü,40302
Kırşehir,Kaman,Büğüz Köyü,40302
Kırşehir,Kaman,Cuma Mahallesi,40300
Kırşehir,Kaman,Cumhuriyet Mah (Başköy Köyü),40302
Kırşehir,Kaman,Cumhuriyet Mah (Hamit Köyü),40302
Kırşehir,Kaman,Cumhuriyet Mah (Isahocalı Köyü),40302
Kırşehir,Kaman,Cumhuriyet Mah (Kargınyenice Köyü),40302
Kırşehir,Kaman,Cumhuriyet Mah (Kurancılı Köyü),40300
Kırşehir,Kaman,Cumhuriyet Mah (Ömerhacılı Köyü),40302
Kırşehir,Kaman,Cumhuriyet Mah (Yelek Köyü),40302
Kırşehir,Kaman,Çadırlı Hacıbayram Köyü,40302
Kırşehir,Kaman,Çadırlı Körmehmet Köyü,40302
Kırşehir,Kaman,Çamsarı Mah (Hamit Köyü),40302
Kırşehir,Kaman,Çiftlikli Mahallesi,40300
Kırşehir,Kaman,Darıözü Köyü,40302
Kırşehir,Kaman,Darıözü Mahallesi,40300
Kırşehir,Kaman,Değirmenözü Köyü,40302
Kırşehir,Kaman,Esentepe Köyü,40302
Kırşehir,Kaman,Fakılı Köyü,40302
Kırşehir,Kaman,Fatih Mah (Çağırkan Köyü),40300
Kırşehir,Kaman,Fevzi Çakmak Mah (Başköy Köyü),40302
Kırşehir,Kaman,Gaffar Mahallesi,40300
